rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,reg_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"rev-n4-auto",-1,0,"4:16384","4:16384","4:16384",1217.95,1218.52,1219.51,1219.85,1.3275,1222,1219.29,0.950978,51.1457,51.2358,51.2499,51.2917,0.0558182,51.3157,51.2594,0.0399607,55.0292,1213.54
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"rev-n4-auto",-1,0,"4:16384","4:16384","4:16384",1545.19,1551.31,1554.69,1557.6,6.28875,1563.42,1554.52,4.48108,39.9765,40.1259,40.201,40.2886,0.162664,40.448,40.2058,0.115947,43.1655,1548.56
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"rev-n4-auto",-1,0,"4:65536","4:65536","4:65536",4839.58,4840.52,4841.22,4842.11,1.5835,4844.36,4841.47,1.19851,51.6064,51.6304,51.6399,51.6473,0.01689,51.6574,51.6372,0.0127805,55.4479,4835.28
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"rev-n4-auto",-1,0,"4:65536","4:65536","4:65536",6242.95,6253.23,6255.8,6262.88,9.647,6275.21,6257.24,7.52713,39.8393,39.9177,39.9629,39.9793,0.061582,40.0452,39.9538,0.0480513,42.9098,6249.22
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,3,"rev-n3-auto",-1,0,"3:1","3:1","3:1",10.447,10.8963,11.038,11.372,0.47575,13.432,11.1604,0.438277,0.284001,0.335448,0.345597,0.350093,0.0146442,0.365148,0.342285,0.0122567,0.371082,5.248
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,3,"rev-n3-auto",-1,0,"3:1","3:1","3:1",10.345,10.5638,10.7485,10.8388,0.275,18.981,10.916,1.18106,0.200975,0.35195,0.354905,0.361112,0.00916224,0.368748,0.351934,0.0231197,0.381076,5.072
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,3,"rev-n3-auto",-1,0,"3:16384","3:16384","3:16384",1959.33,1963.29,1965.08,1966.82,3.52725,1971.02,1965.19,2.6791,31.7094,31.7772,31.8053,31.8342,0.0570909,31.8987,31.8036,0.0433592,34.1507,1958.93
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,3,"rev-n3-auto",-1,0,"3:16384","3:16384","3:16384",1827.88,1833.72,1835.67,1837.51,3.79425,1840.89,1835.47,3.0513,33.951,34.0133,34.0476,34.0837,0.0703788,34.1926,34.0512,0.0566446,36.5583,1829.17
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,3,"rev-n3-auto",-1,0,"3:65536","3:65536","3:65536",7809.14,7821.67,7823.99,7825.77,4.096,7836.99,7823.82,5.27297,31.9,31.9457,31.953,31.9625,0.0167291,32.0138,31.9537,0.0215361,34.3093,7817.87
0,"n23g0004.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,3,"rev-n3-auto",-1,0,"3:65536","3:65536","3:65536",7295.1,7304.36,7308.96,7314.88,10.5155,7328.41,7309.3,6.80946,34.1138,34.1769,34.2046,34.2261,0.0492017,34.2696,34.203,0.031859,36.7269,7302.21
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,2,"rev-n2-auto",-1,0,"2:1","2:1","2:1",10.48,10.9292,11.085,11.337,0.40775,19.422,11.3392,1.2401,0.196411,0.336483,0.344132,0.349036,0.0125527,0.363998,0.338988,0.0238912,0.369509,5.28
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,2,"rev-n2-auto",-1,0,"2:1","2:1","2:1",10.388,10.6047,10.8345,11.016,0.41125,19.394,11.1313,1.64433,0.196695,0.346287,0.352088,0.359716,0.0134291,0.367222,0.347259,0.0310381,0.378052,5.152
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,2,"rev-n2-auto",-1,0,"2:16384","2:16384","2:16384",1613.03,1615.92,1617.29,1619.59,3.6725,1622.14,1617.82,2.34496,38.5293,38.5899,38.6448,38.6776,0.0877036,38.7469,38.6322,0.0559713,41.4946,1611.06
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,2,"rev-n2-auto",-1,0,"2:16384","2:16384","2:16384",2180.33,2188,2189.98,2191.86,3.85925,2198.24,2190.04,2.8308,28.4318,28.5146,28.5391,28.5649,0.0502941,28.6654,28.5384,0.0368986,30.6436,2183.46
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,"rev-n2-auto",-1,0,"2:65536","2:65536","2:65536",6423.46,6428.25,6431.02,6434.62,6.369,6444.9,6431.62,4.89554,38.7904,38.8523,38.8741,38.8908,0.0384942,38.9198,38.8705,0.0295747,41.7407,6424.45
0,"n23g0004.hpc.itc.rwth-aachen.de",26,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,"rev-n2-auto",-1,0,"2:65536","2:65536","2:65536",8715.07,8722.26,8725.82,8730.71,8.45525,8742.33,8726.65,6.06524,28.5965,28.6346,28.6506,28.6623,0.0277579,28.686,28.6479,0.0199048,30.7634,8719.36
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,1,"rev-n1-auto",-1,0,"1:1","1:1","1:1",10.371,10.8045,10.939,11.144,0.3395,13.203,11.0394,0.441425,0.288927,0.342311,0.348725,0.353066,0.0107549,0.367823,0.346061,0.0127323,0.37444,5.152
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,1,"rev-n1-auto",-1,0,"1:1","1:1","1:1",10.313,10.5228,10.675,10.9432,0.4205,19.136,11.3343,2.22488,0.199347,0.348589,0.357349,0.362519,0.0139299,0.369892,0.344933,0.0427955,0.3837,5.024
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,1,"rev-n1-auto",-1,0,"1:16384","1:16384","1:16384",1411.43,1415.15,1416.95,1418.35,3.2015,1422.12,1416.74,2.42566,43.9486,44.0653,44.109,44.165,0.0996893,44.2815,44.1155,0.0755445,47.3617,1410.8
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,1,"rev-n1-auto",-1,0,"1:16384","1:16384","1:16384",1550.41,1555.4,1557.96,1561.58,6.17975,2333.21,1574.32,108.553,26.7872,40.0236,40.1165,40.1827,0.159018,40.312,39.8285,1.86837,43.0748,1551.82
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,1,"rev-n1-auto",-1,0,"1:65536","1:65536","1:65536",5621.16,5626.75,5632.07,5637.92,11.1658,5647.72,5632.56,6.5676,44.2657,44.3426,44.3886,44.4306,0.0879937,44.4748,44.3849,0.0517407,47.6619,5625.97
0,"n23g0004.hpc.itc.rwth-aachen.de",13,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,1,"rev-n1-auto",-1,0,"1:65536","1:65536","1:65536",6202.35,6214,6218.53,6222.86,8.855,6232.34,6217.94,6.27736,40.1133,40.1745,40.2024,40.2317,0.0572489,40.3073,40.2063,0.0406033,43.167,6212.37
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,0,"rev-n0-auto",-1,0,"0:1","0:1","0:1",10.356,10.9125,10.9905,11.093,0.1805,16.154,11.1204,0.822895,0.236146,0.343884,0.34709,0.349571,0.00568738,0.368356,0.344444,0.0192125,0.372686,5.28
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,0,"rev-n0-auto",-1,0,"0:1","0:1","0:1",10.304,10.49,10.761,10.8645,0.3745,19.47,10.9471,1.26784,0.195927,0.351116,0.354493,0.363651,0.0125347,0.370215,0.351289,0.0247699,0.380634,5.072
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,0,"rev-n0-auto",-1,0,"0:16384","0:16384","0:16384",1218.05,1218.83,1219.66,1220.04,1.21075,1222.91,1219.59,1.08877,51.1076,51.228,51.244,51.2789,0.0508885,51.3117,51.2469,0.0456991,55.0228,1213.6
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,0,"rev-n0-auto",-1,0,"0:16384","0:16384","0:16384",1544.49,1553.06,1558.39,1560.06,7.00475,1565.42,1556.75,5.04088,39.9253,40.0625,40.1055,40.2432,0.180694,40.4665,40.1481,0.13019,43.063,1551.98
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,0,"rev-n0-auto",-1,0,"0:65536","0:65536","0:65536",4840,4840.86,4841.41,4843,2.14675,4845.53,4841.91,1.4214,51.594,51.6209,51.6379,51.6438,0.022892,51.6529,51.6325,0.0151533,55.4458,4835.36
0,"n23g0004.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,0,"rev-n0-auto",-1,0,"0:65536","0:65536","0:65536",6242.39,6257.96,6262.98,6272.98,15.0233,6289.65,6265.71,10.3422,39.7479,39.8535,39.9171,39.9491,0.0956747,40.0488,39.8998,0.0658095,42.8607,6256.29
