target_rank,target_host,sender_rank,sender_host,sender_cpu,sender_affinity,sender_ip,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
96,"r23m0124.hpc.itc.rwth-aachen.de",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30",134.61.44.214,"ib0",262144,20,9651.36,10443.7,11431.4,11181.2,11901.4,12110.9,12313.6
96,"r23m0124.hpc.itc.rwth-aachen.de",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31",134.61.44.214,"ib0",262144,20,9701.41,10504.9,11472.2,11219.4,11917.8,12110.1,12315
96,"r23m0124.hpc.itc.rwth-aachen.de",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32",134.61.44.214,"ib0",262144,20,9801.59,10366.6,11445.3,11222.8,11902.1,12142.9,12361.5
96,"r23m0124.hpc.itc.rwth-aachen.de",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33",134.61.44.214,"ib0",262144,20,9621.08,10438.6,11433.7,11216.2,11977.6,12273,12369.2
96,"r23m0124.hpc.itc.rwth-aachen.de",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34",134.61.44.214,"ib0",262144,20,9810.58,10600.6,11462.4,11295.8,12022.4,12272.3,12484.1
96,"r23m0124.hpc.itc.rwth-aachen.de",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35",134.61.44.214,"ib0",262144,20,9864.79,10649.9,11571.2,11351.3,12047.9,12270,12491
96,"r23m0124.hpc.itc.rwth-aachen.de",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36",134.61.44.214,"ib0",262144,20,10001.8,10780.8,11665.5,11600.6,12072.9,12629.2,15663.3
96,"r23m0124.hpc.itc.rwth-aachen.de",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37",134.61.44.214,"ib0",262144,20,10007.3,10786.9,11625.9,11465,12166.9,12259.3,12552.4
96,"r23m0124.hpc.itc.rwth-aachen.de",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38",134.61.44.214,"ib0",262144,20,9998.72,10800.2,11745.1,11513.5,12205,12399.6,12608.5
96,"r23m0124.hpc.itc.rwth-aachen.de",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39",134.61.44.214,"ib0",262144,20,10041.6,10873.2,11743.6,11567.5,12277.3,12509.9,12674.3
96,"r23m0124.hpc.itc.rwth-aachen.de",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40",134.61.44.214,"ib0",262144,20,10047.4,10971.9,11853,11600.3,12261.8,12370.6,12667.4
96,"r23m0124.hpc.itc.rwth-aachen.de",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41",134.61.44.214,"ib0",262144,20,10132.3,10982,11926.5,11674.3,12349.6,12597,12810
96,"r23m0124.hpc.itc.rwth-aachen.de",138,"r23m0124.hpc.itc.rwth-aachen.de",42,"42",134.61.44.214,"ib0",262144,20,10191,10849.2,11781.2,11615.5,12306.6,12558.8,12799.4
96,"r23m0124.hpc.itc.rwth-aachen.de",139,"r23m0124.hpc.itc.rwth-aachen.de",43,"43",134.61.44.214,"ib0",262144,20,10200.2,11053.3,11989.7,11770,12478.9,12712.9,12868.5
96,"r23m0124.hpc.itc.rwth-aachen.de",140,"r23m0124.hpc.itc.rwth-aachen.de",44,"44",134.61.44.214,"ib0",262144,20,10323.8,11078,12008.8,11791,12513.5,12704.6,12856.3
96,"r23m0124.hpc.itc.rwth-aachen.de",141,"r23m0124.hpc.itc.rwth-aachen.de",45,"45",134.61.44.214,"ib0",262144,20,10318.8,11095.5,12136.6,11838.5,12522.9,12699.6,12982.7
96,"r23m0124.hpc.itc.rwth-aachen.de",142,"r23m0124.hpc.itc.rwth-aachen.de",46,"46",134.61.44.214,"ib0",262144,20,10369.7,11174.4,12124.9,11900.2,12598.6,12887.1,12987.9
96,"r23m0124.hpc.itc.rwth-aachen.de",143,"r23m0124.hpc.itc.rwth-aachen.de",47,"47",134.61.44.214,"ib0",262144,20,10282.2,11081.8,12029.3,11818.4,12495.3,12896,12899.6
96,"r23m0124.hpc.itc.rwth-aachen.de",144,"r23m0124.hpc.itc.rwth-aachen.de",48,"48",134.61.44.214,"ib0",262144,20,10441.7,11169,12197.5,11964.7,12683.2,12866.7,13058
96,"r23m0124.hpc.itc.rwth-aachen.de",145,"r23m0124.hpc.itc.rwth-aachen.de",49,"49",134.61.44.214,"ib0",262144,20,10512.5,11315.6,12274.4,12037.4,12759.1,12952.9,13128.7
96,"r23m0124.hpc.itc.rwth-aachen.de",146,"r23m0124.hpc.itc.rwth-aachen.de",50,"50",134.61.44.214,"ib0",262144,20,10476.6,11271.9,12323.9,12221.3,12696.7,13351.3,16403.9
96,"r23m0124.hpc.itc.rwth-aachen.de",147,"r23m0124.hpc.itc.rwth-aachen.de",51,"51",134.61.44.214,"ib0",262144,20,10553,11636.8,12413.4,12335.7,12885.1,13550.5,15711.2
96,"r23m0124.hpc.itc.rwth-aachen.de",148,"r23m0124.hpc.itc.rwth-aachen.de",52,"52",134.61.44.214,"ib0",262144,20,10620.3,11666.2,12490.1,12240.5,12943,13313.5,13572.2
96,"r23m0124.hpc.itc.rwth-aachen.de",149,"r23m0124.hpc.itc.rwth-aachen.de",53,"53",134.61.44.214,"ib0",262144,20,10682.2,11741,12541.5,12387.7,12923.3,13394,15448.6
96,"r23m0124.hpc.itc.rwth-aachen.de",150,"r23m0124.hpc.itc.rwth-aachen.de",54,"54",134.61.44.214,"ib0",262144,20,10746.9,11800.5,12487.8,12292.3,12910.3,13353.3,13532.1
96,"r23m0124.hpc.itc.rwth-aachen.de",151,"r23m0124.hpc.itc.rwth-aachen.de",55,"55",134.61.44.214,"ib0",262144,20,10811.9,11868.9,12557.5,12374.1,13013.5,13422.9,13603.8
96,"r23m0124.hpc.itc.rwth-aachen.de",152,"r23m0124.hpc.itc.rwth-aachen.de",56,"56",134.61.44.214,"ib0",262144,20,10865,11925.4,12615.8,12462.4,13166.4,13550.3,13623
96,"r23m0124.hpc.itc.rwth-aachen.de",153,"r23m0124.hpc.itc.rwth-aachen.de",57,"57",134.61.44.214,"ib0",262144,20,10916.2,12206.9,12905.6,12830.7,13214.7,14910.7,15930.5
96,"r23m0124.hpc.itc.rwth-aachen.de",154,"r23m0124.hpc.itc.rwth-aachen.de",58,"58",134.61.44.214,"ib0",262144,20,11002.4,12200.8,12798.7,12620.2,13271.2,13685.8,13730.7
96,"r23m0124.hpc.itc.rwth-aachen.de",155,"r23m0124.hpc.itc.rwth-aachen.de",59,"59",134.61.44.214,"ib0",262144,20,11191.9,12375.1,13019,13057.9,13406.8,14208,18542.6
96,"r23m0124.hpc.itc.rwth-aachen.de",156,"r23m0124.hpc.itc.rwth-aachen.de",60,"60",134.61.44.214,"ib0",262144,20,11138.3,12329.6,13093.2,12956.1,13463.8,14138.7,16108.5
96,"r23m0124.hpc.itc.rwth-aachen.de",157,"r23m0124.hpc.itc.rwth-aachen.de",61,"61",134.61.44.214,"ib0",262144,20,11323.5,12383.1,13025.4,12958.5,13396.9,14017.5,16191.7
96,"r23m0124.hpc.itc.rwth-aachen.de",158,"r23m0124.hpc.itc.rwth-aachen.de",62,"62",134.61.44.214,"ib0",262144,20,11267.6,12467.5,13221.8,13065.5,13546.6,14254.8,16252.7
96,"r23m0124.hpc.itc.rwth-aachen.de",159,"r23m0124.hpc.itc.rwth-aachen.de",63,"63",134.61.44.214,"ib0",262144,20,11333,12537.3,13138.1,13085.2,13548.9,14228.8,16345.3
96,"r23m0124.hpc.itc.rwth-aachen.de",160,"r23m0124.hpc.itc.rwth-aachen.de",64,"64",134.61.44.214,"ib0",262144,20,11418.8,12621,13280.4,13210.1,13712.6,14406.1,16414.2
96,"r23m0124.hpc.itc.rwth-aachen.de",161,"r23m0124.hpc.itc.rwth-aachen.de",65,"65",134.61.44.214,"ib0",262144,20,11500,12693.7,13289.1,13258.7,13762.9,14479.5,16494
96,"r23m0124.hpc.itc.rwth-aachen.de",162,"r23m0124.hpc.itc.rwth-aachen.de",66,"66",134.61.44.214,"ib0",262144,20,11566.7,12759.2,13352.8,13324.1,13830.5,14434.9,16557.9
96,"r23m0124.hpc.itc.rwth-aachen.de",163,"r23m0124.hpc.itc.rwth-aachen.de",67,"67",134.61.44.214,"ib0",262144,20,11747.9,12938.5,13547.8,13484.7,13968.5,14523.7,16623.8
96,"r23m0124.hpc.itc.rwth-aachen.de",164,"r23m0124.hpc.itc.rwth-aachen.de",68,"68",134.61.44.214,"ib0",262144,20,11697.3,12890.4,13480.7,13431.8,13891.5,14566.8,16679.1
96,"r23m0124.hpc.itc.rwth-aachen.de",165,"r23m0124.hpc.itc.rwth-aachen.de",69,"69",134.61.44.214,"ib0",262144,20,11868,12952.1,13676.4,13575.4,14086.3,14711.8,16745.9
96,"r23m0124.hpc.itc.rwth-aachen.de",166,"r23m0124.hpc.itc.rwth-aachen.de",70,"70",134.61.44.214,"ib0",262144,20,11830.2,13018.5,13733.5,13642.6,14179.6,14847.5,16814
96,"r23m0124.hpc.itc.rwth-aachen.de",167,"r23m0124.hpc.itc.rwth-aachen.de",71,"71",134.61.44.214,"ib0",262144,20,11897.2,13085.4,13672.4,13637.1,14087.1,14759.8,16894.5
96,"r23m0124.hpc.itc.rwth-aachen.de",168,"r23m0124.hpc.itc.rwth-aachen.de",72,"72",134.61.44.214,"ib0",262144,20,11973.9,13157.5,13734,13724.1,14219.2,14974.5,16944.4
96,"r23m0124.hpc.itc.rwth-aachen.de",169,"r23m0124.hpc.itc.rwth-aachen.de",73,"73",134.61.44.214,"ib0",262144,20,12043.8,13230,13808.2,13799.9,14316.7,15089.6,17011.8
96,"r23m0124.hpc.itc.rwth-aachen.de",170,"r23m0124.hpc.itc.rwth-aachen.de",74,"74",134.61.44.214,"ib0",262144,20,12112.1,13295.3,14020.2,13894.3,14436.9,15073.3,17077
96,"r23m0124.hpc.itc.rwth-aachen.de",171,"r23m0124.hpc.itc.rwth-aachen.de",75,"75",134.61.44.214,"ib0",262144,20,12313,13472.9,14156.3,14046.4,14558.8,15151.8,17144
96,"r23m0124.hpc.itc.rwth-aachen.de",172,"r23m0124.hpc.itc.rwth-aachen.de",76,"76",134.61.44.214,"ib0",262144,20,12245.6,13433.1,14170.7,14142.9,14502.1,16538.7,17205.4
96,"r23m0124.hpc.itc.rwth-aachen.de",173,"r23m0124.hpc.itc.rwth-aachen.de",77,"77",134.61.44.214,"ib0",262144,20,12345.9,13498.8,14219.1,14118.5,14627.5,15138.2,17271.5
96,"r23m0124.hpc.itc.rwth-aachen.de",174,"r23m0124.hpc.itc.rwth-aachen.de",78,"78",134.61.44.214,"ib0",262144,20,12413.3,13570,14172.8,14156.5,14624.4,15389.7,17336.7
96,"r23m0124.hpc.itc.rwth-aachen.de",175,"r23m0124.hpc.itc.rwth-aachen.de",79,"79",134.61.44.214,"ib0",262144,20,12783,13716.9,14371.2,14297.8,14624.3,15460.3,17403.3
96,"r23m0124.hpc.itc.rwth-aachen.de",176,"r23m0124.hpc.itc.rwth-aachen.de",80,"80",134.61.44.214,"ib0",262144,20,12810.5,13705.2,14269.6,14270.3,14739.9,15337.9,17468.9
96,"r23m0124.hpc.itc.rwth-aachen.de",177,"r23m0124.hpc.itc.rwth-aachen.de",81,"81",134.61.44.214,"ib0",262144,20,12880.8,13776.2,14340.9,14360.3,14794.4,15525,17538.3
96,"r23m0124.hpc.itc.rwth-aachen.de",178,"r23m0124.hpc.itc.rwth-aachen.de",82,"82",134.61.44.214,"ib0",262144,20,12947.6,13842.3,14550.4,14500.4,14975.8,15721.2,17657.1
96,"r23m0124.hpc.itc.rwth-aachen.de",179,"r23m0124.hpc.itc.rwth-aachen.de",83,"83",134.61.44.214,"ib0",262144,20,13019.1,13911.1,14470.8,14465.7,14893.4,15531.1,17671.7
96,"r23m0124.hpc.itc.rwth-aachen.de",180,"r23m0124.hpc.itc.rwth-aachen.de",84,"84",134.61.44.214,"ib0",262144,20,13089.8,13977.6,14612.9,14583.5,15128.6,15609.1,17768
96,"r23m0124.hpc.itc.rwth-aachen.de",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85",134.61.44.214,"ib0",262144,20,13158.4,14121.4,14733.4,14701.6,15160.9,15763.9,17811.6
96,"r23m0124.hpc.itc.rwth-aachen.de",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86",134.61.44.214,"ib0",262144,20,13257.8,14111,14762.6,14749.5,15222.5,15903.2,17873.6
96,"r23m0124.hpc.itc.rwth-aachen.de",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87",134.61.44.214,"ib0",262144,20,13427.8,14178.9,14793.3,14803.8,15231.2,15907.4,17937.4
96,"r23m0124.hpc.itc.rwth-aachen.de",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88",134.61.44.214,"ib0",262144,20,13355.3,14242.8,14793.1,14815.2,15201.3,16090.8,17994
96,"r23m0124.hpc.itc.rwth-aachen.de",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89",134.61.44.214,"ib0",262144,20,13436.3,14314.1,14975.5,14958.9,15415.4,16107.1,18069.4
96,"r23m0124.hpc.itc.rwth-aachen.de",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90",134.61.44.214,"ib0",262144,20,13505.9,14388.2,14918.8,14970.1,15438.2,16092.9,18128.5
96,"r23m0124.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91",134.61.44.214,"ib0",262144,20,13577.4,14457.9,14987.4,15035.5,15463.5,16159.1,18204
96,"r23m0124.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92",134.61.44.214,"ib0",262144,20,13646.3,14531,15056.4,15105.4,15505.5,16227.4,18265.9
96,"r23m0124.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93",134.61.44.214,"ib0",262144,20,13713.3,14597.5,15211.5,15223.9,15685.3,16279.1,18360.3
96,"r23m0124.hpc.itc.rwth-aachen.de",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94",134.61.44.214,"ib0",262144,20,13950.9,14684.4,15198.2,15243.8,15604.6,16238.9,18419.3
96,"r23m0124.hpc.itc.rwth-aachen.de",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95",134.61.44.214,"ib0",262144,20,13850,14736.5,15404.6,15336,15805,16309.3,18486.7
96,"r23m0124.hpc.itc.rwth-aachen.de",0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,"ib0",1048576,20,51427.4,51894.2,52161.5,76172.4,52824.9,88118.3,513869
96,"r23m0124.hpc.itc.rwth-aachen.de",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1",134.61.45.208,"ib0",1048576,20,51095.9,51518.9,51825.6,75786.6,52497.5,87705.9,512272
96,"r23m0124.hpc.itc.rwth-aachen.de",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",134.61.45.208,"ib0",1048576,20,50772.9,51319.2,51578.9,75532.1,52300.6,87326.4,512001
96,"r23m0124.hpc.itc.rwth-aachen.de",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",134.61.45.208,"ib0",1048576,20,50533.1,50930.5,51219.4,75176.2,51954.6,86983.4,511596
96,"r23m0124.hpc.itc.rwth-aachen.de",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4",134.61.45.208,"ib0",1048576,20,48078.7,50483.9,50839.1,74644.8,51285.4,86634,511353
96,"r23m0124.hpc.itc.rwth-aachen.de",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5",134.61.45.208,"ib0",1048576,20,3256.98,43633.1,48899.3,61138.5,50296,71971,478871
96,"r23m0124.hpc.itc.rwth-aachen.de",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6",134.61.45.208,"ib0",1048576,20,3244.5,29714.5,42848.1,34851.6,46324.1,50540.1,55620.1
96,"r23m0124.hpc.itc.rwth-aachen.de",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7",134.61.45.208,"ib0",1048576,20,3639.88,4125.52,49813.6,37011.2,50143.2,55287.6,63811.5
96,"r23m0124.hpc.itc.rwth-aachen.de",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8",134.61.45.208,"ib0",1048576,20,4207.83,5084,49768,59697.2,50362.5,78708,510949
96,"r23m0124.hpc.itc.rwth-aachen.de",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9",134.61.45.208,"ib0",1048576,20,4621.94,45718.3,49639.2,63728.8,50217,83463.7,463070
96,"r23m0124.hpc.itc.rwth-aachen.de",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10",134.61.45.208,"ib0",1048576,20,4762.8,46178.3,49371.1,64083,50497.8,86157.2,510996
96,"r23m0124.hpc.itc.rwth-aachen.de",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11",134.61.45.208,"ib0",1048576,20,4777.91,5282.3,49941.6,35185,50335.7,56130.7,62937.4
96,"r23m0124.hpc.itc.rwth-aachen.de",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12",134.61.45.208,"ib0",1048576,20,6399.86,47992.2,50090,69587.7,50381.3,73445.8,498885
96,"r23m0124.hpc.itc.rwth-aachen.de",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13",134.61.45.208,"ib0",1048576,20,43156.1,47154.7,48939.3,69781.8,50292.4,77936.5,475023
96,"r23m0124.hpc.itc.rwth-aachen.de",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14",134.61.45.208,"ib0",1048576,20,5674.02,6155.07,49544.1,34779.8,50413.8,51320.9,55772.3
96,"r23m0124.hpc.itc.rwth-aachen.de",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15",134.61.45.208,"ib0",1048576,20,45271.5,49577,50164.6,72354.5,50619,84879.9,486885
96,"r23m0124.hpc.itc.rwth-aachen.de",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16",134.61.45.208,"ib0",1048576,20,6161.87,40142.1,43760.6,60519,48685.5,77519.8,494616
96,"r23m0124.hpc.itc.rwth-aachen.de",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17",134.61.45.208,"ib0",1048576,20,43534.3,47340.5,48939.8,69907,50388.3,77920.4,470903
96,"r23m0124.hpc.itc.rwth-aachen.de",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18",134.61.45.208,"ib0",1048576,20,6636.88,49946.3,50298.3,67445.3,50724.2,86338.9,510687
96,"r23m0124.hpc.itc.rwth-aachen.de",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19",134.61.45.208,"ib0",1048576,20,7166.85,36109.7,49677.1,62838.2,50676.4,86352.1,510950
96,"r23m0124.hpc.itc.rwth-aachen.de",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20",134.61.45.208,"ib0",1048576,20,7377.69,43847.4,46399.3,40119.5,49769.5,52586.7,58318.7
96,"r23m0124.hpc.itc.rwth-aachen.de",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21",134.61.45.208,"ib0",1048576,20,7481.58,40746,46038.3,38773.7,48056.6,50744.9,57704.2
96,"r23m0124.hpc.itc.rwth-aachen.de",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22",134.61.45.208,"ib0",1048576,20,7966.11,46871.2,49519.9,66697,50573.8,86239,510953
96,"r23m0124.hpc.itc.rwth-aachen.de",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23",134.61.45.208,"ib0",1048576,20,7745.78,46997.5,48944.8,41851.8,50675.7,53910.2,61328.7
96,"r23m0124.hpc.itc.rwth-aachen.de",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24",134.61.45.208,"ib0",1048576,20,8451.23,45346.7,46869.7,42456.8,49447.6,54982.7,59948.9
96,"r23m0124.hpc.itc.rwth-aachen.de",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25",134.61.45.208,"ib0",1048576,20,8693.76,31046.7,50025.6,62788.7,50378.7,86245.8,510751
96,"r23m0124.hpc.itc.rwth-aachen.de",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26",134.61.45.208,"ib0",1048576,20,9203.69,41194.9,45332.2,42271.4,47863.3,50397.9,56924.1
96,"r23m0124.hpc.itc.rwth-aachen.de",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27",134.61.45.208,"ib0",1048576,20,9328.13,42135.6,45517.3,42199.2,48014.6,50175.6,56749.6
96,"r23m0124.hpc.itc.rwth-aachen.de",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28",134.61.45.208,"ib0",1048576,20,9636.87,41326.2,45461.7,42146,47370.9,50071.1,58003.6
96,"r23m0124.hpc.itc.rwth-aachen.de",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29",134.61.45.208,"ib0",1048576,20,9563.09,29400.8,47665.8,62021.7,49322.1,83747.1,510748
96,"r23m0124.hpc.itc.rwth-aachen.de",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30",134.61.45.208,"ib0",1048576,20,10216.9,41492.3,44976.3,43795.8,48949.3,50253.4,56189.1
96,"r23m0124.hpc.itc.rwth-aachen.de",31,"n23m0123.hpc.itc.rwth-aachen.de",31,"31",134.61.45.208,"ib0",1048576,20,10505.2,43065.3,47111.8,43773.4,49706.9,53100.6,57964.9
96,"r23m0124.hpc.itc.rwth-aachen.de",32,"n23m0123.hpc.itc.rwth-aachen.de",32,"32",134.61.45.208,"ib0",1048576,20,11446.6,46203.9,49040.1,69570,50015.6,82319.6,502715
96,"r23m0124.hpc.itc.rwth-aachen.de",33,"n23m0123.hpc.itc.rwth-aachen.de",33,"33",134.61.45.208,"ib0",1048576,20,11433.8,45106.3,46943.8,44802.1,49707.9,55737.5,63930.8
96,"r23m0124.hpc.itc.rwth-aachen.de",34,"n23m0123.hpc.itc.rwth-aachen.de",34,"34",134.61.45.208,"ib0",1048576,20,39139.6,42580.4,45776.8,67850.9,49112.3,78227.2,490732
96,"r23m0124.hpc.itc.rwth-aachen.de",35,"n23m0123.hpc.itc.rwth-aachen.de",35,"35",134.61.45.208,"ib0",1048576,20,11885.6,44503.4,46983.7,44393.5,49405.5,55707.2,59834.6
96,"r23m0124.hpc.itc.rwth-aachen.de",36,"n23m0123.hpc.itc.rwth-aachen.de",36,"36",134.61.45.208,"ib0",1048576,20,12176.4,44295,47516.2,43115.9,49787.3,54173,60414.3
96,"r23m0124.hpc.itc.rwth-aachen.de",37,"n23m0123.hpc.itc.rwth-aachen.de",37,"37",134.61.45.208,"ib0",1048576,20,12567.6,45241.8,48009.4,46632.7,49829.1,52683.4,60936.1
96,"r23m0124.hpc.itc.rwth-aachen.de",38,"n23m0123.hpc.itc.rwth-aachen.de",38,"38",134.61.45.208,"ib0",1048576,20,12354.8,49594.6,50242.5,69674.5,50479.9,72794.9,482756
96,"r23m0124.hpc.itc.rwth-aachen.de",39,"n23m0123.hpc.itc.rwth-aachen.de",39,"39",134.61.45.208,"ib0",1048576,20,12974,40397.7,44664.1,41975.2,47602.5,49749.2,55589.8
96,"r23m0124.hpc.itc.rwth-aachen.de",40,"n23m0123.hpc.itc.rwth-aachen.de",40,"40",134.61.45.208,"ib0",1048576,20,13034.6,39876.5,44492.6,39145.8,46823.9,49967.6,57902.8
96,"r23m0124.hpc.itc.rwth-aachen.de",41,"n23m0123.hpc.itc.rwth-aachen.de",41,"41",134.61.45.208,"ib0",1048576,20,13495,42891,46812,42457.1,48447.5,52944.3,58200.4
96,"r23m0124.hpc.itc.rwth-aachen.de",42,"n23m0123.hpc.itc.rwth-aachen.de",42,"42",134.61.45.208,"ib0",1048576,20,13888.7,45166.6,47201.9,43091.9,49024.4,53575.9,61401.5
96,"r23m0124.hpc.itc.rwth-aachen.de",43,"n23m0123.hpc.itc.rwth-aachen.de",43,"43",134.61.45.208,"ib0",1048576,20,14158.2,46963.7,48296.3,45948.7,50273.7,55869.4,62437.3
96,"r23m0124.hpc.itc.rwth-aachen.de",44,"n23m0123.hpc.itc.rwth-aachen.de",44,"44",134.61.45.208,"ib0",1048576,20,14482,43457.9,46337.7,42687.6,49825.1,53700.3,58716.4
96,"r23m0124.hpc.itc.rwth-aachen.de",45,"n23m0123.hpc.itc.rwth-aachen.de",45,"45",134.61.45.208,"ib0",1048576,20,14676,45694.2,47919.2,45152.4,49018.2,53197,59495.6
96,"r23m0124.hpc.itc.rwth-aachen.de",46,"n23m0123.hpc.itc.rwth-aachen.de",46,"46",134.61.45.208,"ib0",1048576,20,15216.7,44107,47953.7,44879,49884.1,55497.7,59061
96,"r23m0124.hpc.itc.rwth-aachen.de",47,"n23m0123.hpc.itc.rwth-aachen.de",47,"47",134.61.45.208,"ib0",1048576,20,15370.9,42815.2,46169.6,43745.6,47978.8,52953,57966.2
96,"r23m0124.hpc.itc.rwth-aachen.de",48,"n23m0123.hpc.itc.rwth-aachen.de",48,"48",134.61.45.208,"ib0",1048576,20,15582.5,43746.3,47477.7,45716.1,49539.7,53838.9,58353
96,"r23m0124.hpc.itc.rwth-aachen.de",49,"n23m0123.hpc.itc.rwth-aachen.de",49,"49",134.61.45.208,"ib0",1048576,20,15917.8,40006.3,44461.1,39611.4,46503.2,49784.9,57719.7
96,"r23m0124.hpc.itc.rwth-aachen.de",50,"n23m0123.hpc.itc.rwth-aachen.de",50,"50",134.61.45.208,"ib0",1048576,20,14248.8,47152.7,48415.4,46098.5,49659.1,56007.6,63154.1
96,"r23m0124.hpc.itc.rwth-aachen.de",51,"n23m0123.hpc.itc.rwth-aachen.de",51,"51",134.61.45.208,"ib0",1048576,20,16615.2,44360.9,47778,43681.9,49058.4,53900.6,60602.4
96,"r23m0124.hpc.itc.rwth-aachen.de",52,"n23m0123.hpc.itc.rwth-aachen.de",52,"52",134.61.45.208,"ib0",1048576,20,16956.3,48051.2,49665.3,45310.6,50156.9,55454.1,58195.8
96,"r23m0124.hpc.itc.rwth-aachen.de",53,"n23m0123.hpc.itc.rwth-aachen.de",53,"53",134.61.45.208,"ib0",1048576,20,17090.1,39609.7,43915.9,40672.6,46320.5,50299.2,55807.6
96,"r23m0124.hpc.itc.rwth-aachen.de",54,"n23m0123.hpc.itc.rwth-aachen.de",54,"54",134.61.45.208,"ib0",1048576,20,16997.9,45322.3,47756.4,43751.3,49272.8,52449.2,62062.7
96,"r23m0124.hpc.itc.rwth-aachen.de",55,"n23m0123.hpc.itc.rwth-aachen.de",55,"55",134.61.45.208,"ib0",1048576,20,17588.9,39489.5,44108.9,40740.5,46663.2,49656.5,56039.2
96,"r23m0124.hpc.itc.rwth-aachen.de",56,"n23m0123.hpc.itc.rwth-aachen.de",56,"56",134.61.45.208,"ib0",1048576,20,17984.3,46073,49649.5,44591.4,50145,51247.8,62034.1
96,"r23m0124.hpc.itc.rwth-aachen.de",57,"n23m0123.hpc.itc.rwth-aachen.de",57,"57",134.61.45.208,"ib0",1048576,20,18522.7,43189.7,47796.2,44061.8,49228.3,55735.2,59937
96,"r23m0124.hpc.itc.rwth-aachen.de",58,"n23m0123.hpc.itc.rwth-aachen.de",58,"58",134.61.45.208,"ib0",1048576,20,10413.6,45945.1,48002.9,67682.6,49694.8,83713.5,506624
96,"r23m0124.hpc.itc.rwth-aachen.de",59,"n23m0123.hpc.itc.rwth-aachen.de",59,"59",134.61.45.208,"ib0",1048576,20,16226.5,40254.1,44353.4,42482.3,48651.8,49712.2,56496.6
96,"r23m0124.hpc.itc.rwth-aachen.de",60,"n23m0123.hpc.itc.rwth-aachen.de",60,"60",134.61.45.208,"ib0",1048576,20,19326.9,42952.5,46039.4,43323.2,48812.4,54729.3,59169
