pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,locality_tier,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",175,"r23m0124.hpc.itc.rwth-aachen.de",79,"79","cross_socket",4194304,20,1627.91,2008.23,2146.01,2084.3,2180.7,2214.56,2363.23
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",176,"r23m0124.hpc.itc.rwth-aachen.de",80,"80","cross_socket",4194304,20,1678.97,2068.72,2238.47,2145.9,2258.87,2264.9,2265.74
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",177,"r23m0124.hpc.itc.rwth-aachen.de",81,"81","cross_socket",4194304,20,1681.26,2009.97,2148.07,2084.2,2189.92,2208.9,2214.26
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",178,"r23m0124.hpc.itc.rwth-aachen.de",82,"82","cross_socket",4194304,20,1699.81,2024.73,2190.1,2115.13,2208.17,2247.91,2462.89
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",179,"r23m0124.hpc.itc.rwth-aachen.de",83,"83","cross_socket",4194304,20,1740.91,2051.31,2229.81,2122.61,2235.61,2242.74,2244.01
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",180,"r23m0124.hpc.itc.rwth-aachen.de",84,"84","cross_socket",4194304,20,1749.31,2039.17,2194.11,2112.3,2214.52,2244.32,2272.47
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85","cross_socket",4194304,20,1715.37,2024.65,2177.46,2094.32,2187.55,2216.53,2224.63
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86","cross_socket",4194304,20,1769.73,2056.15,2238.19,2152.76,2263.72,2331.5,2341.67
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87","cross_socket",4194304,20,1727.44,2007.72,2176.48,2088.63,2190.48,2203.5,2306.6
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88","cross_socket",4194304,20,1742.14,2025.16,2211.41,2110.77,2224.42,2260.37,2263.25
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89","cross_socket",4194304,20,1772.76,2008.25,2213.07,2110.67,2225.59,2236.48,2240.42
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90","cross_socket",4194304,20,1751.65,1953.33,2164.18,2066.4,2175.67,2191.68,2200.39
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91","cross_socket",4194304,20,1831.16,1986.99,2220.05,2118.42,2232.71,2238.67,2244.99
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92","cross_socket",4194304,20,1827.39,1987.18,2197.95,2108.78,2209.24,2236.86,2292.55
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93","cross_socket",4194304,20,1663.61,1979.83,2195.9,2094.42,2206.71,2230.67,2304.31
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94","cross_socket",4194304,20,1574.94,2001.47,2246.05,2117.28,2254.62,2286.26,2341.91
7_credits_cap1,96,"r23m0124.hpc.itc.rwth-aachen.de",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95","cross_socket",4194304,20,1531.67,1913.7,2181.75,2055.14,2204.39,2320.28,2391.17
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0","cross_node",4194304,20,1257.05,1293.51,1368.98,1818.14,2602.34,2873.17,2891.84
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1","cross_node",4194304,20,1281.76,1442.8,2550.95,2203.75,2657.16,2775.41,2801.08
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2","cross_node",4194304,20,2528.46,2574.4,2647.59,2678.14,2770.37,2848.79,2869.48
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3","cross_node",4194304,20,2525.22,2564.51,2687.92,2683.21,2812.43,2856.45,2903.81
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4","cross_node",4194304,20,2526.48,2563.08,2711.39,2684.19,2764.88,2857.45,2888.92
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5","cross_node",4194304,20,2540.39,2583.55,2658.19,2682.83,2751.41,2863.83,2869.18
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6","cross_node",4194304,20,2509.78,2579.25,2655.98,2684.01,2758,2884.43,2885.4
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7","cross_node",4194304,20,2441.77,2579.73,2649.99,2686.8,2772.6,2896.45,2936.53
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8","cross_node",4194304,20,2436.14,2571.11,2650.22,2686.11,2812.98,2893.07,2898.52
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9","cross_node",4194304,20,2447.55,2576.53,2658.95,2684.24,2811.42,2866.29,2899.89
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10","cross_node",4194304,20,2472.53,2599.68,2651.66,2690.97,2815.68,2880.85,2906.91
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11","cross_node",4194304,20,2509.57,2588.01,2658.04,2692.8,2830.69,2889.91,2900.68
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12","cross_node",4194304,20,2539.66,2574.61,2630.95,2670.98,2803.99,2875.4,2880.64
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13","cross_node",4194304,20,2527.83,2562.48,2589.08,2664.81,2748.11,2890.82,3077.84
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14","cross_node",4194304,20,2521.49,2560.18,2586.72,2646.57,2737.19,2834.85,2890.35
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15","cross_node",4194304,20,2516.49,2573.65,2606.71,2653.62,2742.08,2837.81,2896.96
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16","cross_node",4194304,20,2512.31,2577.03,2622.65,2665,2752.56,2892.47,2903.72
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17","cross_node",4194304,20,2524.85,2576.13,2607.66,2666.71,2776.69,2893.64,2900.37
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18","cross_node",4194304,20,2525.16,2568.59,2641.68,2672.44,2796.18,2876.37,2893.51
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19","cross_node",4194304,20,2517.34,2582.81,2628.85,2708.7,2788.98,2928.75,3406.1
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20","cross_node",4194304,20,2488.66,2590.04,2640.38,2707.9,2794.12,2947.97,3362.21
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21","cross_node",4194304,20,2478.61,2600.18,2628.83,2673.78,2777.61,2837.72,2892.72
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22","cross_node",4194304,20,2471,2576.14,2628.91,2657.72,2724.12,2814.08,2821.5
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23","cross_node",4194304,20,2494.37,2590.62,2635.97,2662.12,2769.61,2809.4,2831.39
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24","cross_node",4194304,20,2503.92,2585.86,2637.24,2666.51,2780.79,2814.79,2846.49
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25","cross_node",4194304,20,2524.34,2577.6,2636.91,2663.51,2757.72,2844.85,2857.55
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26","cross_node",4194304,20,2486.86,2581.84,2629.38,2667.77,2775.93,2867.37,2899.6
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27","cross_node",4194304,20,2544.54,2568.72,2637.94,2665.29,2750.12,2835.98,2887.72
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28","cross_node",4194304,20,2526.52,2577.23,2649.81,2668.1,2740.96,2853.25,2860.09
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29","cross_node",4194304,20,2510.64,2594.05,2637.6,2666.53,2730.49,2835.49,2864.01
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30","cross_node",4194304,20,2512.15,2591.43,2656,2661.85,2751.7,2824.7,2833.15
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",31,"n23m0123.hpc.itc.rwth-aachen.de",31,"31","cross_node",4194304,20,2517.88,2571.71,2660.08,2664.39,2761.35,2790.96,2815.27
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",32,"n23m0123.hpc.itc.rwth-aachen.de",32,"32","cross_node",4194304,20,2531.06,2567.31,2671.05,2663.5,2735.29,2796.18,2837.6
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",33,"n23m0123.hpc.itc.rwth-aachen.de",33,"33","cross_node",4194304,20,2507.38,2586.11,2656.08,2656.85,2728.33,2822.8,2836.02
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",34,"n23m0123.hpc.itc.rwth-aachen.de",34,"34","cross_node",4194304,20,2499.95,2571.57,2637.35,2649.37,2727.98,2820.61,2837.11
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",35,"n23m0123.hpc.itc.rwth-aachen.de",35,"35","cross_node",4194304,20,2492.33,2572.14,2645.72,2651.8,2744.58,2795.3,2802.47
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",36,"n23m0123.hpc.itc.rwth-aachen.de",36,"36","cross_node",4194304,20,2519.54,2582.65,2662.52,2665.22,2751.38,2804.24,2830.9
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",37,"n23m0123.hpc.itc.rwth-aachen.de",37,"37","cross_node",4194304,20,2515.53,2578.05,2670.96,2657.77,2720.2,2788.84,2801.28
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",38,"n23m0123.hpc.itc.rwth-aachen.de",38,"38","cross_node",4194304,20,2507.99,2588.92,2684.04,2667.64,2733.39,2786.14,2792.64
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",39,"n23m0123.hpc.itc.rwth-aachen.de",39,"39","cross_node",4194304,20,2518.43,2605.03,2706.49,2685.01,2763.86,2793.81,2826.79
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",40,"n23m0123.hpc.itc.rwth-aachen.de",40,"40","cross_node",4194304,20,2511.67,2594.85,2705.07,2675.83,2752.15,2785.88,2854.99
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",41,"n23m0123.hpc.itc.rwth-aachen.de",41,"41","cross_node",4194304,20,2518.34,2601.55,2701.12,2679.03,2746.63,2806.66,2868.16
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",42,"n23m0123.hpc.itc.rwth-aachen.de",42,"42","cross_node",4194304,20,2515.42,2604.16,2694.78,2682.23,2741.45,2826.35,2853.31
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",43,"n23m0123.hpc.itc.rwth-aachen.de",43,"43","cross_node",4194304,20,2526.16,2586.25,2698.97,2677.72,2745.6,2782.73,2839.47
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",44,"n23m0123.hpc.itc.rwth-aachen.de",44,"44","cross_node",4194304,20,2532.9,2584.76,2702.25,2677.17,2724.57,2771.68,2851.34
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",45,"n23m0123.hpc.itc.rwth-aachen.de",45,"45","cross_node",4194304,20,2554.22,2625.04,2704.42,2683.18,2729.14,2781.63,2818.27
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",46,"n23m0123.hpc.itc.rwth-aachen.de",46,"46","cross_node",4194304,20,2537.68,2657.7,2708.06,2696.03,2740.3,2800.1,2804.32
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",47,"n23m0123.hpc.itc.rwth-aachen.de",47,"47","cross_node",4194304,20,2581.55,2642.99,2727.62,2703.71,2752.47,2781.98,2829.31
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",48,"n23m0123.hpc.itc.rwth-aachen.de",48,"48","cross_node",4194304,20,2498.12,2589.69,2671.34,2649.95,2720.44,2740.41,2755.01
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",49,"n23m0123.hpc.itc.rwth-aachen.de",49,"49","cross_node",4194304,20,2425.86,2507.79,2604.64,2587.16,2647.62,2699.65,2712.44
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",50,"n23m0123.hpc.itc.rwth-aachen.de",50,"50","cross_node",4194304,20,2396.74,2543.69,2608.08,2594.63,2645.98,2720.14,2736.43
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",51,"n23m0123.hpc.itc.rwth-aachen.de",51,"51","cross_node",4194304,20,2429.6,2570.68,2620.72,2601.37,2660.01,2691.27,2703.65
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",52,"n23m0123.hpc.itc.rwth-aachen.de",52,"52","cross_node",4194304,20,2414.77,2552.95,2635.85,2616.77,2648.09,2711.96,2933.26
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",53,"n23m0123.hpc.itc.rwth-aachen.de",53,"53","cross_node",4194304,20,2425.79,2571.58,2644.01,2630.67,2690.91,2739.88,2920.86
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",54,"n23m0123.hpc.itc.rwth-aachen.de",54,"54","cross_node",4194304,20,2457.04,2586.1,2634.75,2621.63,2673.8,2712.21,2751.63
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",55,"n23m0123.hpc.itc.rwth-aachen.de",55,"55","cross_node",4194304,20,2489.95,2564.65,2628.91,2621.04,2668.91,2725.14,2753.05
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",56,"n23m0123.hpc.itc.rwth-aachen.de",56,"56","cross_node",4194304,20,2472.85,2581.34,2627.79,2617.78,2674.63,2710.42,2716.93
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",57,"n23m0123.hpc.itc.rwth-aachen.de",57,"57","cross_node",4194304,20,2463.76,2584.68,2638.91,2622.62,2672.81,2701.94,2710.89
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",58,"n23m0123.hpc.itc.rwth-aachen.de",58,"58","cross_node",4194304,20,2473.34,2567.01,2647.83,2629.35,2690.7,2726.94,2737.18
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",59,"n23m0123.hpc.itc.rwth-aachen.de",59,"59","cross_node",4194304,20,2459.57,2563.66,2633.85,2627.72,2693.64,2714.35,2740.81
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",60,"n23m0123.hpc.itc.rwth-aachen.de",60,"60","cross_node",4194304,20,2492.26,2591.63,2699.9,2661.51,2724.71,2757.79,2758.61
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",61,"n23m0123.hpc.itc.rwth-aachen.de",61,"61","cross_node",4194304,20,2545.03,2679.53,2741.28,2717.18,2777.29,2842.56,2842.94
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",62,"n23m0123.hpc.itc.rwth-aachen.de",62,"62","cross_node",4194304,20,2530.76,2666.24,2755.71,2725.87,2811.82,2829.91,2862.73
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",63,"n23m0123.hpc.itc.rwth-aachen.de",63,"63","cross_node",4194304,20,2531.61,2668.6,2743.04,2715.29,2780.81,2826.24,2853.25
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",64,"n23m0123.hpc.itc.rwth-aachen.de",64,"64","cross_node",4194304,20,2467.77,2697.83,2738,2715.85,2777.77,2822.36,2828.17
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",65,"n23m0123.hpc.itc.rwth-aachen.de",65,"65","cross_node",4194304,20,2503.32,2691.02,2730.52,2716.97,2782.62,2846.86,2858.29
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",66,"n23m0123.hpc.itc.rwth-aachen.de",66,"66","cross_node",4194304,20,2476.82,2693.83,2734.46,2715.02,2790.4,2852.4,2858.76
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",67,"n23m0123.hpc.itc.rwth-aachen.de",67,"67","cross_node",4194304,20,2435.85,2643.51,2739.47,2706.21,2785.25,2840.43,2847.74
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",68,"n23m0123.hpc.itc.rwth-aachen.de",68,"68","cross_node",4194304,20,2501.41,2605.24,2703.25,2686.35,2772.97,2807.62,2826.17
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",69,"n23m0123.hpc.itc.rwth-aachen.de",69,"69","cross_node",4194304,20,2501.35,2551.24,2668.05,2661.45,2757.59,2804.39,2809.36
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",70,"n23m0123.hpc.itc.rwth-aachen.de",70,"70","cross_node",4194304,20,2423.58,2515.99,2645.31,2645.37,2771.4,2808.52,2810.41
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",71,"n23m0123.hpc.itc.rwth-aachen.de",71,"71","cross_node",4194304,20,2447.81,2514.59,2592.81,2636.7,2773.54,2804.58,2805.21
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",72,"n23m0123.hpc.itc.rwth-aachen.de",72,"72","cross_node",4194304,20,2446.93,2538.96,2586.81,2665.19,2821.79,2866.78,2901.02
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",73,"n23m0123.hpc.itc.rwth-aachen.de",73,"73","cross_node",4194304,20,2466.52,2547.95,2597.32,2689.21,2861.13,2943.19,2946.19
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",74,"n23m0123.hpc.itc.rwth-aachen.de",74,"74","cross_node",4194304,20,2450.99,2561.9,2610,2697.15,2861.29,2930.75,2931.52
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",75,"n23m0123.hpc.itc.rwth-aachen.de",75,"75","cross_node",4194304,20,2461.65,2573.14,2631.33,2702.69,2835.49,2913.26,2963.23
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",76,"n23m0123.hpc.itc.rwth-aachen.de",76,"76","cross_node",4194304,20,2452.89,2570.89,2611.09,2692.84,2848.93,2889.57,2946.55
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",77,"n23m0123.hpc.itc.rwth-aachen.de",77,"77","cross_node",4194304,20,2461,2557.36,2615.04,2698.88,2889.56,2904.18,2911.29
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",78,"n23m0123.hpc.itc.rwth-aachen.de",78,"78","cross_node",4194304,20,2453.95,2568.41,2643.23,2704.17,2891.59,2919.85,2925.6
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",79,"n23m0123.hpc.itc.rwth-aachen.de",79,"79","cross_node",4194304,20,2460.72,2543.39,2632.92,2692.61,2869,2905.49,2928.51
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80","cross_node",4194304,20,2488.35,2526.89,2630.75,2693.62,2863.48,2884.95,2915.51
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81","cross_node",4194304,20,2506.58,2539.51,2642.41,2704.24,2882.17,2899.87,2907.2
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82","cross_node",4194304,20,2474.45,2547.08,2659.91,2697.23,2858.74,2904.5,2937.46
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83","cross_node",4194304,20,2463.65,2543.88,2659.34,2698.32,2849.14,2915.94,2922.28
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84","cross_node",4194304,20,2460.79,2606.57,2683.38,2739.05,2912.34,2959.37,2962.34
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85","cross_node",4194304,20,2481.85,2624.01,2717.42,2766.34,2934.7,2997.84,3011.2
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86","cross_node",4194304,20,2490.61,2609.18,2745.71,2760.8,2921.98,2962.58,2990.39
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87","cross_node",4194304,20,2501.8,2636.54,2762.82,2762.57,2913.61,2975.62,2990.54
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88","cross_node",4194304,20,2489.86,2637.59,2758.29,2757.56,2890.51,2975.5,3030.08
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89","cross_node",4194304,20,2489.89,2597.93,2758.73,2761.05,2924.96,3017.56,3035.18
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90","cross_node",4194304,20,2433.23,2590.11,2773.6,2762.3,2911.63,3003.27,3045.52
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91","cross_node",4194304,20,2444.75,2601.53,2793.26,2780.26,2958,3048.52,3284.09
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92","cross_node",4194304,20,2449.37,2572.21,2791.54,2780.79,2941.55,3035.09,3317.72
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93","cross_node",4194304,20,2454.6,2538.58,2797.71,2748.59,2902.42,2968.54,2981.63
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94","cross_node",4194304,20,2495.57,2549.86,2808.15,2767.36,2942.53,2976.89,2992.07
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95","cross_node",4194304,20,2472.51,2576.79,2832.79,2800.97,2964.44,3052.5,3216.51
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1","same_numa",4194304,20,2885.84,3376.96,3465.68,3439.46,3553.22,3793.64,3844.36
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2","same_numa",4194304,20,2608.44,3531.77,3915.76,3756.04,3940.9,4133.59,4156.92
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3","same_numa",4194304,20,2412.73,3292.72,3639.5,3472.59,3660.91,3696.69,3767.06
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4","same_numa",4194304,20,2386.17,3234.18,3566.4,3397.35,3575.82,3595.87,3664.41
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5","same_numa",4194304,20,2377.5,3225.06,3559.26,3393.43,3573.44,3596.04,3659.83
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6","same_numa",4194304,20,2403.66,3303.63,3665.64,3488.49,3672.63,3694.91,3825.85
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7","same_numa",4194304,20,2373.2,3231.59,3578.75,3406.84,3584.68,3605.33,3710.86
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8","same_numa",4194304,20,2362.81,3210.88,3570.11,3396,3578.85,3602.71,3700.34
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9","same_numa",4194304,20,2409.54,3292.57,3648.32,3499.31,3662.57,3761.53,4250.47
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10","same_numa",4194304,20,2407.83,3181.64,3566.93,3429,3589.66,3627.51,4182.25
7_credits_cap2,96,"r23m0124.hpc.itc.rwth-aachen.de",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11","same_numa",4194304,20,2419.63,3083.01,3451.93,3349.89,3571.03,3601.25,3637.01
