pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,worker_ip,locality_tier,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64","134.61.46.53","cross_node","ib0",4194304,20,185824,240240,247783,246648,255452,276439,299761
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65","134.61.46.53","cross_node","ib0",4194304,20,249843,278446,295814,292122,306939,316952,320436
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66","134.61.46.53","cross_node","ib0",4194304,20,249329,276391,290011,289471,301893,317274,319623
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67","134.61.46.53","cross_node","ib0",4194304,20,231763,265730,282009,280833,293234,313289,314427
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68","134.61.46.53","cross_node","ib0",4194304,20,266579,293756,306679,302204,314482,316238,331002
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69","134.61.46.53","cross_node","ib0",4194304,20,266109,291704,295671,295396,301791,313746,315664
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70","134.61.46.53","cross_node","ib0",4194304,20,265845,293298,304204,299655,308272,310083,315455
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71","134.61.46.53","cross_node","ib0",4194304,20,241623,245385,252118,255238,254396,280705,311110
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72","134.61.46.53","cross_node","ib0",4194304,20,227686,268974,283654,282014,295251,310882,311220
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73","134.61.46.53","cross_node","ib0",4194304,20,244641,270311,282805,285299,300571,316163,327899
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74","134.61.46.53","cross_node","ib0",4194304,20,258862,277564,290359,289406,300342,314065,316196
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75","134.61.46.53","cross_node","ib0",4194304,20,239876,285340,301824,294797,310869,317926,329069
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76","134.61.46.53","cross_node","ib0",4194304,20,232853,239192,243782,247844,250929,269055,316178
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77","134.61.46.53","cross_node","ib0",4194304,20,269825,298759,307347,303007,309807,314958,326199
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78","134.61.46.53","cross_node","ib0",4194304,20,241845,281539,291034,291973,305679,313696,316106
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79","134.61.46.53","cross_node","ib0",4194304,20,273124,286108,296316,294868,302952,312952,315887
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80","134.61.46.53","cross_node","ib0",4194304,20,251017,280695,289289,293187,314324,318302,329527
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81","134.61.46.53","cross_node","ib0",4194304,20,221907,276164,285800,283960,296883,313361,316328
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82","134.61.46.53","cross_node","ib0",4194304,20,225694,235811,240687,246311,256596,273177,284092
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83","134.61.46.53","cross_node","ib0",4194304,20,260419,279208,286152,288171,299940,313647,318488
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84","134.61.46.53","cross_node","ib0",4194304,20,245683,277005,294878,292099,309540,313683,325143
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85","134.61.46.53","cross_node","ib0",4194304,20,222178,281476,295973,291564,310422,316027,329564
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86","134.61.46.53","cross_node","ib0",4194304,20,245289,269598,287930,281099,292568,302017,308528
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87","134.61.46.53","cross_node","ib0",4194304,20,241361,270233,297178,287149,300358,314316,318054
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88","134.61.46.53","cross_node","ib0",4194304,20,263600,280801,306767,297507,314331,317826,319689
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89","134.61.46.53","cross_node","ib0",4194304,20,237883,278226,289332,287493,301118,312098,318272
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90","134.61.46.53","cross_node","ib0",4194304,20,239136,282212,292125,290921,298934,315483,315685
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91","134.61.46.53","cross_node","ib0",4194304,20,216468,274774,286737,282357,295950,311107,315880
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92","134.61.46.53","cross_node","ib0",4194304,20,242809,276540,291708,289681,303390,314677,314869
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93","134.61.46.53","cross_node","ib0",4194304,20,231019,272959,283319,286637,307785,315711,317664
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94","134.61.46.53","cross_node","ib0",4194304,20,233814,288956,297849,294304,307177,315852,316195
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95","134.61.46.53","cross_node","ib0",4194304,20,224713,235610,248714,245167,253642,259338,260097
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1","134.61.46.66","same_numa","ib0",4194304,20,21533.1,22843.7,23155.8,63811.1,24530.7,229161,275609
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2","134.61.46.66","same_numa","ib0",4194304,20,22230.9,24102.6,24478.6,88718,224319,257609,263563
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3","134.61.46.66","same_numa","ib0",4194304,20,23457.3,24998.7,25519.3,46114.8,26506.1,220531,246301
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4","134.61.46.66","same_numa","ib0",4194304,20,25058.3,26209.6,26779.3,56332.5,27922.5,222765,229963
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5","134.61.46.66","same_numa","ib0",4194304,20,25465.5,27414,27785.4,47257.1,29055.9,217963,228153
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6","134.61.46.66","same_numa","ib0",4194304,20,26639.2,28560,28755.3,28851.9,29357.1,30579.3,30904.8
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7","134.61.46.66","same_numa","ib0",4194304,20,27771.8,29702.8,29898,40818.5,30571.2,42872.9,247788
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8","134.61.46.66","same_numa","ib0",4194304,20,28932.4,30892.8,31045,46359.3,32167,153443,217912
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9","134.61.46.66","same_numa","ib0",4194304,20,30108.2,32057,32224.9,62853.7,33407.3,237487,257991
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10","134.61.46.66","same_numa","ib0",4194304,20,31196.8,33207.9,33533.2,53093.9,34635.9,223504,237619
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11","134.61.46.66","same_numa","ib0",4194304,20,32294.4,34013.3,34436.9,45205.9,35000.7,46981.6,250351
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,33454,35179,35605.1,55288.8,37109.8,221076,244143
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,34440.3,36383,36633.2,57962.7,38246.1,161863,229790
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,35477.5,37276,37755.5,52389.3,39034.8,163375,207650
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,36582.9,38113.1,38874.8,66602.7,40190.6,220946,236363
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,37601.7,39084.6,39785.4,59558.7,40949.3,225591,254127
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,39120,41116.1,42920.4,115690,219383,247788,251525
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,39347.8,41096.2,41895.9,54880,43119.9,57268,300598
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,40948,42273.4,43026.7,62833,45077.5,237602,243335
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,42111.2,43577.3,44160.3,87579.5,75797.6,234111,251096
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,43225.8,44467.1,45382.5,72202.1,47123.8,224542,228160
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,44308.7,45546.9,46576.2,64614.6,48301.8,221601,236562
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,45410.5,46732.3,47439.3,70890.2,49465.9,214993,238934
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,47341.3,48547.1,50579.1,122626,229879,238356,250949
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,47558.4,49028.8,49949.7,76443.3,52278.6,214433,222438
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,48718.6,49796.5,50954.4,99913.5,149208,259108,263187
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,48337.8,50813.7,51816.1,86778.1,52534.8,252822,262034
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,49456.2,53122.5,54503.4,131947,226072,247875,248706
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,50589.8,53624.4,54793.3,85884.8,79930.4,220925,239239
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,52967,54818.9,104599,127494,219344,230828,258221
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,52756.9,54720.2,56313,94440.7,144918,218952,303794
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,53810.8,56864.2,58513.5,116309,215113,230332,240189
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,54136.2,57255.1,58805.2,101447,154869,224679,227532
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",130,"n23m0236.hpc.itc.rwth-aachen.de",34,"34","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,55400.7,57536.5,59140,67855.6,60215.4,73079.3,240165
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",131,"n23m0236.hpc.itc.rwth-aachen.de",35,"35","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,56477.2,58802.3,60256.5,91800.7,62744.6,230982,251085
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",132,"n23m0236.hpc.itc.rwth-aachen.de",36,"36","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,57626.5,60000,61247.3,87675.3,62711.6,248621,249509
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",133,"n23m0236.hpc.itc.rwth-aachen.de",37,"37","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,58897,61135.7,62825.4,104967,95677.6,230093,316690
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",134,"n23m0236.hpc.itc.rwth-aachen.de",38,"38","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,59455.1,62539.2,64419.1,110041,160448,221833,236676
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",135,"n23m0236.hpc.itc.rwth-aachen.de",39,"39","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,60591.8,63118.2,64705.9,91717.1,67249.9,218098,225906
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",136,"n23m0236.hpc.itc.rwth-aachen.de",40,"40","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,61693,64264,65668.2,80530,66883.7,216193,216316
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",137,"n23m0236.hpc.itc.rwth-aachen.de",41,"41","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,62842.6,65401,66999.6,101436,68060.3,256465,258751
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",138,"n23m0236.hpc.itc.rwth-aachen.de",42,"42","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,63618.6,66378.3,67900,109473,108360,251738,253394
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",139,"n23m0236.hpc.itc.rwth-aachen.de",43,"43","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,64622.2,67249.8,68303.1,86442.7,69959.4,248576,252633
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",140,"n23m0236.hpc.itc.rwth-aachen.de",44,"44","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,65722.8,68792.9,70479.9,110872,111349,245891,249404
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",141,"n23m0236.hpc.itc.rwth-aachen.de",45,"45","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,66870.5,69791.8,71115.1,95804.1,72473.8,241936,245581
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",142,"n23m0236.hpc.itc.rwth-aachen.de",46,"46","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,68613.7,71356.3,73244.8,123675,187117,223660,228426
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",143,"n23m0236.hpc.itc.rwth-aachen.de",47,"47","134.61.46.66","same_socket_diff_numa","ib0",4194304,20,68631.5,71725.6,72957.1,91668.7,74272.2,222955,223320
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",144,"n23m0236.hpc.itc.rwth-aachen.de",48,"48","134.61.46.66","cross_socket","ib0",4194304,20,70177.3,72945.2,74101.3,87840,75533.5,180595,249134
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",145,"n23m0236.hpc.itc.rwth-aachen.de",49,"49","134.61.46.66","cross_socket","ib0",4194304,20,71730.8,75025.1,77044.4,110549,101454,231745,248168
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",146,"n23m0236.hpc.itc.rwth-aachen.de",50,"50","134.61.46.66","cross_socket","ib0",4194304,20,73769.1,77081.2,78947.1,136812,213127,307400,308739
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",147,"n23m0236.hpc.itc.rwth-aachen.de",51,"51","134.61.46.66","cross_socket","ib0",4194304,20,74244.7,77303.9,78996.2,129161,121265,314140,314857
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",148,"n23m0236.hpc.itc.rwth-aachen.de",52,"52","134.61.46.66","cross_socket","ib0",4194304,20,75926.6,79012.9,79857.2,103835,82459.6,242007,250871
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",149,"n23m0236.hpc.itc.rwth-aachen.de",53,"53","134.61.46.66","cross_socket","ib0",4194304,20,77636.8,81095.3,82658.8,113536,84268.9,302168,308931
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",150,"n23m0236.hpc.itc.rwth-aachen.de",54,"54","134.61.46.66","cross_socket","ib0",4194304,20,79389.7,82470.7,84438.6,139924,218365,281503,325025
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",151,"n23m0236.hpc.itc.rwth-aachen.de",55,"55","134.61.46.66","cross_socket","ib0",4194304,20,81986.7,85079.3,86899.1,141456,221525,274870,288029
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",152,"n23m0236.hpc.itc.rwth-aachen.de",56,"56","134.61.46.66","cross_socket","ib0",4194304,20,82068,85553.5,87299,116429,90680.3,280001,286946
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",153,"n23m0236.hpc.itc.rwth-aachen.de",57,"57","134.61.46.66","cross_socket","ib0",4194304,20,83962.7,86940.8,88787.3,127908,147012,257757,312184
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",154,"n23m0236.hpc.itc.rwth-aachen.de",58,"58","134.61.46.66","cross_socket","ib0",4194304,20,85671.3,88787.5,90544.3,120653,111323,251824,293538
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",155,"n23m0236.hpc.itc.rwth-aachen.de",59,"59","134.61.46.66","cross_socket","ib0",4194304,20,88486,91031,150144,163385,227577,274663,299151
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",156,"n23m0236.hpc.itc.rwth-aachen.de",60,"60","134.61.46.66","cross_socket","ib0",4194304,20,88165.7,90398.4,93450.5,138874,170737,290648,302435
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",157,"n23m0236.hpc.itc.rwth-aachen.de",61,"61","134.61.46.66","cross_socket","ib0",4194304,20,89869.3,93292.9,99729.5,153160,224674,276483,278593
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",158,"n23m0236.hpc.itc.rwth-aachen.de",62,"62","134.61.46.66","cross_socket","ib0",4194304,20,92427.3,95723.4,210252,186547,253713,310150,313551
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",159,"n23m0236.hpc.itc.rwth-aachen.de",63,"63","134.61.46.66","cross_socket","ib0",4194304,20,93084.5,95028.6,97698.3,133428,163676,248104,261850
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",160,"n23m0236.hpc.itc.rwth-aachen.de",64,"64","134.61.46.66","cross_socket","ib0",4194304,20,93842.8,97278,99417.2,144922,220944,242324,285288
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",161,"n23m0236.hpc.itc.rwth-aachen.de",65,"65","134.61.46.66","cross_socket","ib0",4194304,20,95579.7,98513.7,100278,127051,103932,286879,314694
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",162,"n23m0236.hpc.itc.rwth-aachen.de",66,"66","134.61.46.66","cross_socket","ib0",4194304,20,97655.4,100721,102698,142375,168386,267310,312155
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",163,"n23m0236.hpc.itc.rwth-aachen.de",67,"67","134.61.46.66","cross_socket","ib0",4194304,20,98388.3,101332,103713,143298,173281,268968,282836
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",164,"n23m0236.hpc.itc.rwth-aachen.de",68,"68","134.61.46.66","cross_socket","ib0",4194304,20,100117,102708,104793,126226,106323,238497,293166
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",165,"n23m0236.hpc.itc.rwth-aachen.de",69,"69","134.61.46.66","cross_socket","ib0",4194304,20,101920,106053,147791,175962,244034,284943,306324
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",166,"n23m0236.hpc.itc.rwth-aachen.de",70,"70","134.61.46.66","cross_socket","ib0",4194304,20,102718,105389,107071,126854,109127,299969,307810
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",167,"n23m0236.hpc.itc.rwth-aachen.de",71,"71","134.61.46.66","cross_socket","ib0",4194304,20,104446,107129,109253,145264,144494,265784,309760
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",168,"n23m0236.hpc.itc.rwth-aachen.de",72,"72","134.61.46.66","cross_socket","ib0",4194304,20,106154,109786,116480,183967,294484,310061,312879
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",169,"n23m0236.hpc.itc.rwth-aachen.de",73,"73","134.61.46.66","cross_socket","ib0",4194304,20,107870,110301,111826,117692,113636,127751,225794
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",170,"n23m0236.hpc.itc.rwth-aachen.de",74,"74","134.61.46.66","cross_socket","ib0",4194304,20,109747,112187,114739,158157,146986,310731,312153
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",171,"n23m0236.hpc.itc.rwth-aachen.de",75,"75","134.61.46.66","cross_socket","ib0",4194304,20,110423,113539,116604,177528,299616,312879,312920
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",172,"n23m0236.hpc.itc.rwth-aachen.de",76,"76","134.61.46.66","cross_socket","ib0",4194304,20,112126,115279,117156,145155,121441,269563,313866
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",173,"n23m0236.hpc.itc.rwth-aachen.de",77,"77","134.61.46.66","cross_socket","ib0",4194304,20,115230,117400,119543,156477,151496,304595,309051
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",174,"n23m0236.hpc.itc.rwth-aachen.de",78,"78","134.61.46.66","cross_socket","ib0",4194304,20,115018,119216,121640,163044,226924,304136,312184
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",175,"n23m0236.hpc.itc.rwth-aachen.de",79,"79","134.61.46.66","cross_socket","ib0",4194304,20,116764,119558,122589,150407,126731,269118,312627
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",176,"n23m0236.hpc.itc.rwth-aachen.de",80,"80","134.61.46.66","cross_socket","ib0",4194304,20,119267,121732,124439,157928,188858,253882,310966
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",177,"n23m0236.hpc.itc.rwth-aachen.de",81,"81","134.61.46.66","cross_socket","ib0",4194304,20,120097,123631,126456,160283,155816,301466,308739
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",178,"n23m0236.hpc.itc.rwth-aachen.de",82,"82","134.61.46.66","cross_socket","ib0",4194304,20,121798,125123,127240,148782,131460,257688,295420
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",179,"n23m0236.hpc.itc.rwth-aachen.de",83,"83","134.61.46.66","cross_socket","ib0",4194304,20,123515,126142,127117,153107,129505,270980,310320
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",180,"n23m0236.hpc.itc.rwth-aachen.de",84,"84","134.61.46.66","cross_socket","ib0",4194304,20,125316,128198,130801,179401,264096,308654,312850
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",181,"n23m0236.hpc.itc.rwth-aachen.de",85,"85","134.61.46.66","cross_socket","ib0",4194304,20,126697,130145,133282,178731,248171,298842,308343
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",182,"n23m0236.hpc.itc.rwth-aachen.de",86,"86","134.61.46.66","cross_socket","ib0",4194304,20,128068,131422,133007,173381,224688,293410,311886
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",183,"n23m0236.hpc.itc.rwth-aachen.de",87,"87","134.61.46.66","cross_socket","ib0",4194304,20,129849,133139,135523,172331,170660,305639,312832
5_immediate_response,96,"n23m0236.hpc.itc.rwth-aachen.de",184,"n23m0236.hpc.itc.rwth-aachen.de",88,"88","134.61.46.66","cross_socket","ib0",4194304,20,131850,135185,137488,191311,273384,299111,309787
